date,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,Energy,attr19,bool1,bool2,bool3,bool4,bool5,bool6,bool7,bool8,bool9,bool10
1/20/2016 4:00,4.544684,13.60515,133.9777,6.006201,630.5359,1.732415,6.445164,466.3869,488.9737,88.4241,74.09369,6.327968,0.01090536,2.788616,0.8122069,19.87432,9.149206,5.716283,89.40771,5.183582,1,1,1,0,0,1,0,1,1,0
1/20/2016 4:10,4.651138,13.44606,131.4,5.959397,645.8419,1.651528,6.470956,475.5651,464.9061,88.51626,71.67604,6.591386,0.01128784,2.873502,0.8035766,19.38756,9.276798,5.738555,89.73644,5.250981,0,0,0,0,0,0,1,0,0,0
1/20/2016 4:20,4.623049,13.95601,131.3465,5.663523,660.1213,1.591652,6.486366,462.3929,449.2481,84.29752,71.14278,6.50824,0.01139095,2.811434,0.8112994,18.98106,9.563601,5.55734,85.57139,5.339613,0,1,1,1,0,1,0,1,1,1
1/20/2016 4:30,4.646229,13.50474,133.9117,5.557111,651.8554,1.571948,6.466749,468.7907,458.2238,84.16002,71.82392,6.41394,0.01109414,2.951707,0.7816019,19.47095,9.580783,5.439811,83.37355,5.397549,0,0,0,1,0,0,0,1,0,0
1/20/2016 4:40,4.712595,13.30967,138.666,5.583059,644.8869,1.550044,6.224078,486.2435,464.43,83.59045,72.23802,6.516221,0.01090246,3.038425,0.7507463,19.62895,10.0445,5.451203,79.24218,5.296805,1,1,0,0,1,1,0,0,0,0
1/20/2016 4:50,4.91839,13.48313,134.3191,5.673091,674.7341,1.578391,6.480231,509.9786,472.8765,83.90394,72.04128,6.493592,0.01040608,3.044282,0.7515402,20.60067,10.35666,5.546991,78.49216,5.051104,0,0,1,0,0,0,1,1,0,0
1/20/2016 5:00,4.891541,13.59781,137.952,5.583901,654.7898,1.547866,6.431034,532.2451,465.7089,87.85262,75.47918,6.45349,0.01013614,3.118906,0.7259514,20.11509,10.49992,5.396256,74.57394,5.239994,1,0,1,0,0,0,1,0,1,1
1/20/2016 5:10,4.972148,13.28093,132.7071,5.783528,644.3149,1.474952,6.172167,558.5671,484.243,84.44723,76.27116,6.28119,0.01052406,3.069791,0.7607359,19.11352,10.42121,5.345445,72.87714,5.014525,0,1,0,1,0,0,1,0,0,1
1/20/2016 5:20,4.74205,13.58778,127.2559,5.511841,654.7786,1.445565,5.891052,537.158,506.8926,85.19576,78.3867,6.278738,0.01039435,3.126317,0.7814913,18.59348,10.39304,5.09886,72.29891,4.909252,0,1,1,0,0,1,0,0,0,0
1/20/2016 5:30,4.507516,14.08006,125.0414,5.548093,633.8078,1.49851,5.957233,552.7501,525.8575,89.29581,80.26311,6.143639,0.01079126,3.199641,0.8198967,18.09789,10.79931,4.919561,70.7099,4.686653,0,0,0,0,0,0,1,1,1,0
1/20/2016 5:40,4.283711,14.73948,123.3107,5.355075,603.8564,1.482584,5.80276,560.8589,512.1671,91.96602,83.94762,5.958885,0.0107735,3.158726,0.8275983,17.54881,11.20853,4.735108,71.81075,4.698321,1,0,1,1,0,1,1,1,1,0
1/20/2016 5:50,4.246929,14.69255,128.3172,5.543904,631.8643,1.50942,5.643568,546.7184,521.931,88.17741,82.34179,5.871129,0.01090136,3.075416,0.7971741,17.6134,11.57809,4.692646,68.58744,4.931951,0,0,1,0,1,0,0,1,0,1
1/20/2016 6:00,4.376254,14.57053,133.535,5.467314,631.5537,1.49477,5.924535,527.6351,509.6168,88.23277,84.35178,5.599233,0.01120673,2.975839,0.8200901,18.09022,11.31336,4.678635,70.70854,4.991777,1,1,0,0,1,1,0,1,0,0
1/20/2016 6:10,4.308274,14.80529,137.8486,5.643778,617.4078,1.526533,5.78682,542.1644,502.0672,86.82147,80.23441,5.36996,0.01118068,2.936007,0.8242735,18.39043,11.31122,4.555173,67.33712,4.859019,1,1,1,1,0,1,1,0,1,0
1/20/2016 6:20,4.520881,14.99151,132.7139,5.804876,638.2309,1.585397,5.536225,518.1315,480.9892,87.05415,82.75243,5.37032,0.01152925,2.996703,0.8357002,18.99027,11.46468,4.513319,65.94067,4.652811,1,1,1,0,0,1,0,0,0,0
1/20/2016 6:30,4.355164,15.07741,126.9906,5.779723,648.55,1.590669,5.605219,534.8483,482.442,86.62299,83.34946,5.589114,0.01187912,2.94243,0.838014,19.70215,11.84746,4.401011,65.80432,4.541969,1,0,1,1,1,0,1,1,0,0
1/20/2016 6:40,4.551525,15.43704,130.5173,5.860082,666.1292,1.581604,5.660476,536.0634,500.2609,85.45959,83.70068,5.387805,0.01218879,2.888252,0.8229379,19.4547,11.95418,4.326976,64.35853,4.428369,0,1,1,1,1,1,1,1,1,1
1/20/2016 6:50,4.694086,14.87567,131.1097,5.625957,680.8157,1.549238,5.736874,536.8456,491.6554,86.0388,87.47636,5.505308,0.01164632,3.022489,0.855746,19.92352,11.8132,4.331356,65.15495,4.470245,0,1,0,0,1,0,1,1,0,1
1/20/2016 7:00,4.713576,14.96842,135.4023,5.799763,649.1863,1.488339,5.704575,513.8547,506.788,86.64043,84.8858,5.489454,0.01188441,2.983609,0.8443909,19.66454,12.39244,4.401762,65.54445,4.54936,0,1,0,0,0,0,0,1,1,0
1/20/2016 7:10,4.760616,14.26726,131.969,5.762091,651.1548,1.551129,5.73736,539.264,490.5511,82.88594,86.9868,5.216053,0.0121176,3.094043,0.8467442,20.57065,11.83817,4.2845,66.42432,4.479403,0,1,1,0,0,1,1,1,0,0
1/20/2016 7:20,4.585292,14.06432,129.7046,5.739871,645.5102,1.485132,5.697116,517.309,484.466,79.50631,89.16996,5.154607,0.01236338,3.094411,0.8619108,20.90826,11.82388,4.327121,69.3576,4.458142,0,0,0,0,1,1,1,1,1,0
1/20/2016 7:30,4.653123,13.94523,128.7273,5.582637,665.6902,1.466125,5.953736,507.6842,481.8925,78.81512,90.70866,5.275646,0.01190962,3.12874,0.8911415,20.64661,12.03859,4.419029,66.92309,4.377482,1,1,0,0,0,1,1,1,1,0
1/20/2016 7:40,4.48738,14.46521,123.8786,5.515581,678.6599,1.523549,6.159247,510.689,483.9301,81.49207,92.66174,5.483963,0.01242556,3.258451,0.8939239,21.24182,11.57559,4.381946,68.66512,4.176033,1,1,1,0,0,1,0,0,1,0
1/20/2016 7:50,4.679277,14.68636,127.3364,5.486365,683.1995,1.472052,6.14231,508.1992,507.7126,77.55045,96.21024,5.712165,0.01266138,3.34434,0.9189972,21.2732,11.97566,4.582931,65.39446,4.145961,0,0,0,1,1,1,0,0,0,1
1/20/2016 8:00,4.817007,15.29988,128.8499,5.64548,714.4787,1.417074,6.167932,490.1794,504.061,78.79512,93.0278,5.870759,0.01316323,3.473348,0.8777715,21.68328,12.45472,4.38936,66.37555,3.973107,0,1,1,0,0,0,0,1,0,0
1/20/2016 8:10,5.029966,15.82075,126.2288,5.407698,703.5594,1.385096,6.043961,476.2874,485.6531,78.15999,94.02346,6.030606,0.01372952,3.478454,0.8354692,20.69993,12.08831,4.233015,68.53728,3.881824,1,0,0,1,0,0,0,1,0,0
1/20/2016 8:20,4.973921,15.97451,124.5723,5.262787,715.2665,1.439473,5.944338,492.7757,500.7762,78.84123,93.07501,6.01384,0.01323135,3.469207,0.823585,21.53613,11.90269,4.081441,65.68049,3.859825,0,1,0,1,0,1,0,0,1,1
1/20/2016 8:30,5.00808,16.08725,121.5264,5.349591,682.8894,1.454525,6.122694,510.5425,506.8749,76.76786,97.62874,5.899183,0.01329744,3.533233,0.850962,20.79627,12.06063,4.155082,68.23807,4.051491,1,0,1,0,0,0,0,1,0,1
1/20/2016 8:40,5.193272,16.21235,119.4469,5.155241,696.0773,1.42338,5.830479,501.9334,496.9034,78.49677,93.55618,6.18762,0.01312799,3.530297,0.8636218,20.13947,11.57593,3.999876,69.41857,3.938414,1,0,1,1,1,0,0,1,0,1
1/20/2016 8:50,5.350996,15.60423,121.8142,5.344198,700.209,1.387176,5.954034,484.9671,488.5237,79.99194,90.64561,6.404286,0.01329413,3.502089,0.8713748,19.27591,11.35479,3.939601,66.87974,4.051976,0,0,1,0,1,0,0,0,0,1
1/20/2016 9:00,5.186646,15.59438,118.6282,5.140811,690.1616,1.363548,6.07703,490.7543,491.531,76.43685,91.2578,6.53641,0.01289729,3.553765,0.8344166,18.98829,11.47223,4.11307,65.68362,4.177442,0,1,0,0,1,1,1,1,0,0
1/20/2016 9:10,4.949689,15.32956,120.5225,5.042798,669.7831,1.352947,6.114014,468.3271,510.7532,73.12257,90.52744,6.314216,0.01235704,3.593062,0.8311331,19.37221,11.6978,4.186841,66.06136,4.357055,1,1,0,0,1,1,0,1,1,1
1/20/2016 9:20,5.130694,14.74182,123.7592,5.262918,646.1003,1.394991,6.313079,459.8275,532.0436,75.99849,89.98324,6.336382,0.01278278,3.582788,0.7933697,20.33344,11.94785,4.255714,64.242,4.376178,1,0,1,0,0,0,0,0,1,0
1/20/2016 9:30,5.302701,14.68094,128.7981,5.083332,646.066,1.409111,6.222709,439.9423,508.6233,78.05278,87.75341,6.125064,0.01248,3.694025,0.7929431,19.57873,11.5006,4.390553,61.07118,4.563404,1,1,1,0,0,1,0,1,1,1
1/20/2016 9:40,5.494514,14.75957,134.1544,4.866666,629.4301,1.437953,6.500093,440.581,530.1494,81.45151,91.50764,6.101512,0.01269652,3.849521,0.7599841,20.52894,12.05753,4.383974,58.85219,4.457752,1,0,1,1,0,0,0,1,0,1
1/20/2016 9:50,5.376508,15.04826,134.2009,4.852891,602.0086,1.402903,6.40931,457.9745,549.5666,83.2704,88.78132,6.006747,0.01294475,3.727786,0.7932526,21.4149,12.53157,4.536633,56.03474,4.245625,1,0,0,1,1,0,0,0,1,1
1/20/2016 10:00,5.569002,14.98203,133.4798,4.79394,578.3027,1.466658,6.472117,443.3576,562.746,80.22719,90.93816,5.757967,0.01278863,3.599363,0.8300212,21.74039,12.25952,4.712893,57.91406,4.215919,1,0,1,1,1,0,1,0,0,1
1/20/2016 10:10,5.31078,15.60545,130.2244,4.89955,590.1768,1.534923,6.280683,427.8345,582.7634,78.87341,90.14335,5.77995,0.01260106,3.625736,0.8413886,21.72652,12.15659,4.490573,59.10994,4.21076,0,1,0,0,0,1,0,1,0,0
1/20/2016 10:20,5.265234,16.21318,123.9811,5.08047,609.6315,1.606555,6.187155,418.0649,587.895,80.2339,89.9801,5.582676,0.01238391,3.452046,0.8638307,21.32374,12.68637,4.606674,56.6901,4.281001,1,1,1,0,0,0,0,0,1,1
1/20/2016 10:30,5.363919,16.97401,124.8034,4.987444,614.7341,1.575441,6.447687,412.1642,581.2398,76.85683,88.24702,5.498795,0.01204834,3.295273,0.9054719,21.0346,12.97682,4.482503,53.87277,4.351977,0,1,1,1,1,0,0,1,1,1
1/20/2016 10:40,5.225939,17.4824,128.71,4.788179,589.3069,1.502276,6.684548,402.6742,553.2156,78.46407,86.45344,5.482674,0.01157608,3.131213,0.9375877,21.11065,13.46627,4.425142,51.33933,4.220633,0,1,1,1,1,0,0,0,1,1
1/20/2016 10:50,5.235421,17.61061,126.2633,4.662874,586.0229,1.448613,6.829405,386.1031,557.2505,78.01862,89.72221,5.269659,0.0119394,2.977228,0.8997701,21.42613,13.31556,4.277894,52.03161,4.264407,1,1,0,1,1,0,0,0,0,1
1/20/2016 11:00,5.374659,17.03062,122.8349,4.720341,577.1555,1.487641,6.536761,367.4084,548.6957,80.15314,90.80528,5.096292,0.0117684,2.978481,0.8975314,21.32369,13.14253,4.285951,51.56373,4.065204,0,1,0,0,0,1,1,1,1,0
1/20/2016 11:10,5.288615,16.91284,120.6044,4.864555,561.2938,1.417259,6.555574,376.9575,537.8891,77.97186,90.98563,5.231132,0.01207797,2.879781,0.9089025,21.78034,13.35452,4.286561,50.9342,4.006724,1,0,1,1,0,1,1,0,0,1
1/20/2016 11:20,5.269449,16.21512,123.4102,4.670124,571.783,1.431636,6.52405,388.1579,547.857,75.03708,95.02985,5.14537,0.0117182,2.760628,0.8758867,21.35367,13.6793,4.148821,50.41442,4.134706,0,0,1,0,1,0,0,1,0,1
1/20/2016 11:30,5.508599,16.06615,121.6757,4.69013,596.0747,1.399947,6.58139,407.1856,532.2168,74.20312,95.23993,5.173525,0.01149074,2.810997,0.8668492,22.37811,14.35506,4.065398,50.3497,4.323676,1,0,1,1,1,0,1,0,0,0
1/20/2016 11:40,5.311365,16.38415,117.992,4.496334,616.2985,1.389594,6.68113,399.738,546.1953,77.26503,98.48369,4.917042,0.01103131,2.809827,0.9009005,23.3039,13.76172,3.876571,49.84615,4.512966,0,0,0,0,1,1,0,1,1,0
1/20/2016 11:50,5.22399,15.59674,115.3964,4.397961,613.93,1.458615,6.384289,388.9435,557.0651,80.75639,96.77825,4.714967,0.0106459,2.829798,0.8912019,23.5293,14.31436,3.793183,50.83748,4.500801,0,0,0,0,0,1,0,1,1,1
1/20/2016 12:00,5.125014,15.75109,109.8003,4.558492,623.5375,1.497437,6.251982,378.0132,571.5668,78.48196,94.97615,4.74231,0.010684,2.691591,0.8573079,23.28934,14.34184,3.793447,49.43317,4.304733,1,1,1,1,1,1,1,1,0,1
1/20/2016 12:10,4.922288,16.53111,106.3655,4.541352,615.0358,1.499359,6.137077,379.4981,575.1964,76.16114,94.06009,4.867753,0.0104611,2.661021,0.8666275,22.59609,13.69611,3.980651,51.82558,4.167696,1,1,1,0,0,1,1,0,1,0
1/20/2016 12:20,4.754252,17.35579,110.6621,4.661464,588.3467,1.509403,5.888576,377.5124,586.64,79.6659,98.27778,5.076541,0.01061931,2.778416,0.8287808,22.097,14.03168,4.138467,52.21711,4.141153,0,0,0,1,0,1,1,0,0,0
1/20/2016 12:30,4.912216,16.9674,110.985,4.842755,569.1145,1.516449,5.731202,375.1226,608.2977,81.10634,93.77946,4.835187,0.01063126,2.701066,0.8353504,21.14802,13.76322,4.122724,49.79321,4.160407,0,0,0,0,1,0,0,1,0,1
1/20/2016 12:40,4.807495,17.73086,110.8708,4.961732,584.9999,1.479559,5.703524,360.6419,580.1024,84.77638,97.72259,4.815563,0.01057801,2.74919,0.8052385,20.2938,13.42607,4.185239,48.34941,4.030465,1,1,0,1,0,1,0,0,0,1
1/20/2016 12:50,4.823714,17.69428,116.4032,5.192767,609.2001,1.538495,5.879979,378.4443,557.8354,84.84403,95.35464,5.011685,0.01067453,2.634054,0.7833896,19.46083,13.33395,4.166271,47.97528,4.230429,0,1,1,1,0,1,0,1,0,1
1/20/2016 13:00,5.052172,17.44504,112.2059,4.990026,628.0157,1.554552,6.12468,363.7565,564.8159,82.0453,98.20562,5.157921,0.01105121,2.529294,0.7848135,19.14479,13.97791,3.970061,48.09412,4.230686,1,0,0,1,0,0,0,1,0,1
1/20/2016 13:10,5.050611,16.8422,117.4905,4.864453,603.5336,1.485812,5.896019,361.9717,551.8096,80.53839,98.11748,4.987309,0.01052977,2.559835,0.8077861,19.64323,14.37487,4.141732,47.8594,4.243677,0,0,0,1,0,0,1,1,0,1
1/20/2016 13:20,4.874595,17.52113,117.8854,4.675195,589.2703,1.518805,6.102551,369.6662,535.5412,78.62292,100.6767,4.79994,0.01098851,2.59321,0.8147474,19.41553,14.33148,3.976285,50.10638,4.111969,1,1,0,1,1,1,1,0,1,0
1/20/2016 13:30,4.665104,17.95197,119.6514,4.823679,572.3303,1.466644,6.200456,359.9656,514.2319,79.56333,95.721,4.62798,0.0108317,2.698804,0.7741086,20.15298,14.37726,3.871804,47.97927,4.057994,1,1,1,0,0,1,0,0,0,0
1/20/2016 13:40,4.541246,17.16868,116.514,5.063631,561.3057,1.448505,5.952378,375.386,532.2005,79.55845,98.73866,4.554848,0.01082976,2.628104,0.7459318,20.27357,14.59347,3.972379,45.93297,4.223924,0,0,0,0,1,1,0,0,1,1
1/20/2016 13:50,4.4067,16.9289,113.4333,5.191123,557.024,1.443129,5.891616,366.2167,520.3156,80.03231,95.80682,4.719779,0.01080817,2.542678,0.7094592,20.5961,13.97654,3.922593,44.47552,4.095405,1,0,0,0,1,1,0,1,0,0
1/20/2016 14:00,4.500879,16.74647,115.3381,5.050047,581.7943,1.4281,5.890625,383.738,503.9541,79.8334,93.69775,4.907599,0.01125711,2.513928,0.7193512,19.66603,13.58485,3.935901,44.52157,4.13097,0,0,0,0,1,1,1,0,0,0
1/20/2016 14:10,4.428216,16.26107,110.9099,5.115016,581.7377,1.412289,5.971291,394.8728,482.0974,81.08478,91.70898,5.057718,0.01150958,2.602559,0.6889623,19.89693,13.23205,3.806066,46.55131,4.045844,0,0,0,1,0,0,0,1,1,1
1/20/2016 14:20,4.212925,16.90312,113.2173,5.275131,565.2048,1.414179,5.743391,378.3949,494.3087,84.04121,88.00222,4.96529,0.01203494,2.592942,0.6637959,20.12491,13.49865,3.78097,46.42457,3.86855,0,1,0,1,1,0,1,1,1,1
1/20/2016 14:30,4.136629,17.5454,111.3064,5.032635,548.673,1.377946,5.657784,371.353,495.7948,85.16486,86.79366,4.988221,0.01149399,2.706249,0.6609046,20.04723,12.83666,3.94925,47.4335,3.766209,1,1,0,1,1,1,0,0,1,1
1/20/2016 14:40,4.190157,17.9227,111.6341,5.269459,556.9433,1.321585,5.751976,361.4891,501.5661,87.87916,89.45327,4.774158,0.01204376,2.633381,0.6383054,19.56621,12.71028,3.985317,48.91748,3.890003,1,1,0,0,1,0,0,0,0,1
1/20/2016 14:50,4.279126,18.66023,109.0352,5.197914,557.6271,1.325257,5.480223,370.0608,510.2042,87.72825,86.27842,4.836161,0.01148023,2.693097,0.6545189,18.90499,12.81715,3.912817,51.04794,3.809838,0,1,0,1,0,0,0,0,0,0
1/20/2016 15:00,4.206066,19.29692,109.5588,5.307727,572.389,1.339879,5.278843,376.0869,490.3781,87.23695,83.5634,4.696551,0.01156326,2.77261,0.6626227,18.46277,13.29295,3.936529,52.50648,3.950985,0,1,1,1,1,1,1,1,1,0
1/20/2016 15:10,4.209962,18.36761,104.0971,5.138246,555.4086,1.34247,5.184552,383.8685,468.4371,90.29272,82.0189,4.762087,0.01211947,2.863717,0.6732742,18.30511,13.59705,3.843807,54.91702,3.956259,0,1,0,0,1,1,1,1,1,0
1/20/2016 15:20,4.39099,18.22214,102.0479,5.271898,541.6592,1.318624,5.358922,395.0164,480.9678,90.74464,85.6498,4.825789,0.01196183,2.843248,0.6723013,18.7306,14.23063,3.827542,56.0077,4.088938,1,0,0,0,1,1,1,0,0,1
1/20/2016 15:30,4.404888,18.77228,100.7884,5.156203,515.0997,1.349492,5.183293,382.7792,472.8874,91.9132,88.75151,4.804312,0.01164262,2.770704,0.6592463,19.20392,14.29393,3.713838,54.76258,4.080544,1,0,0,0,0,1,1,1,1,1
1/20/2016 15:40,4.449248,19.39289,104.1292,5.330793,539.3351,1.288215,5.216405,399.5978,469.1254,94.9523,88.9054,4.694168,0.01107754,2.857115,0.682857,19.89294,14.26374,3.692191,53.29448,4.229074,1,0,1,0,1,0,1,0,0,0
1/20/2016 15:50,4.485637,19.41258,101.2472,5.071997,561.2531,1.351084,5.299345,393.7824,477.6046,94.42932,90.20551,4.627987,0.01092672,2.778988,0.6803836,19.04174,14.24315,3.848445,53.12715,4.348335,1,1,0,0,0,0,0,0,0,0
1/20/2016 16:00,4.498869,20.25641,96.32148,5.070079,563.1877,1.363644,5.344311,408.9756,456.8562,97.32507,94.58406,4.821521,0.01039768,2.690718,0.6630971,19.44571,14.26011,4.034512,51.19252,4.277786,0,0,0,1,1,1,1,0,1,1
1/20/2016 16:10,4.716515,19.79564,95.54819,4.880685,557.6565,1.308992,5.600099,400.5909,478.9353,98.00694,92.33765,4.735644,0.0100802,2.734879,0.6665642,19.16529,14.27911,4.123246,48.98461,4.441488,1,1,0,0,0,0,1,0,0,0
1/20/2016 16:20,4.798192,19.96725,92.21701,4.819327,553.5787,1.301773,5.857928,390.8644,480.5807,101.8949,90.57185,4.563362,0.01001298,2.823104,0.6715255,19.22963,14.03787,3.935027,46.95922,4.473223,0,1,1,0,0,1,0,1,0,1
1/20/2016 16:30,4.975694,20.44579,91.2472,4.594341,532.2701,1.330387,5.902781,389.1299,469.8012,105.1597,88.09104,4.659407,0.009720993,2.772379,0.6531208,19.46758,13.64701,3.971198,47.71166,4.327516,0,0,0,0,1,1,0,0,1,1
1/20/2016 16:40,5.063287,20.62582,87.31288,4.589624,546.5905,1.38245,5.613553,389.435,470.4818,106.0616,91.64141,4.755822,0.0101166,2.848636,0.6331288,18.9888,14.04633,4.11242,48.84845,4.121835,0,1,1,0,1,0,0,0,0,0
1/20/2016 16:50,4.850805,21.245,84.50507,4.372685,549.1483,1.386293,5.813899,382.3914,460.9569,105.5043,92.28376,4.898011,0.01021139,2.825747,0.6383505,19.54399,14.39119,4.006714,50.82215,4.042203,0,0,0,1,1,1,0,1,0,1
1/20/2016 17:00,4.901904,20.81403,83.82384,4.228979,537.7881,1.340569,5.695241,391.1062,441.7586,107.6761,88.29344,4.802052,0.01026579,2.815396,0.614635,20.10544,14.9829,4.017596,50.3684,4.055692,1,0,1,0,1,1,1,1,1,1
1/20/2016 17:10,5.00853,21.50394,80.95258,4.258998,527.741,1.327556,5.855855,395.8807,428.7808,103.9838,90.06294,4.647466,0.01016774,2.884571,0.5894023,21.08944,14.61558,4.018647,50.02045,3.876562,0,1,0,0,0,0,1,0,1,0
1/20/2016 17:20,4.984887,20.62542,77.33209,4.181566,515.6288,1.38186,5.870973,384.7241,439.787,106.1887,92.07207,4.587547,0.009950927,2.826823,0.618271,21.47031,14.73083,3.83574,52.28274,3.750916,0,0,0,0,0,0,0,1,0,1
1/20/2016 17:30,5.040456,19.84582,80.8154,3.993335,511.8896,1.387735,6.109761,398.9292,460.6542,102.3155,92.60707,4.547912,0.009969877,2.806388,0.6043459,21.20817,14.33498,4.026416,50.05905,3.849776,1,0,0,1,1,1,0,1,0,1
1/20/2016 17:40,5.090961,19.13102,80.53841,4.110982,506.4843,1.334635,5.965866,397.7847,475.3326,99.52867,89.21674,4.769419,0.01032854,2.688116,0.6230603,21.26303,14.81333,3.883986,51.90512,3.845129,1,0,0,1,0,1,0,1,1,0
1/20/2016 17:50,5.180089,18.17588,79.5293,4.097269,506.014,1.362581,6.135701,382.8348,472.1452,94.93581,85.71067,4.99749,0.01078459,2.59141,0.6311938,22.08552,15.50196,3.734785,51.15666,3.837717,1,1,1,0,1,0,0,0,1,1
1/20/2016 18:00,4.987911,17.42467,82.26103,4.230334,492.202,1.331957,6.123074,372.4477,483.6249,92.81441,88.24176,4.999503,0.01039409,2.702594,0.6095577,22.49857,15.33567,3.880487,51.11808,3.944319,1,1,1,1,1,1,0,0,1,1
1/20/2016 18:10,4.854991,17.23204,84.25938,4.288988,480.103,1.318898,5.940646,383.8985,490.775,89.34164,89.80357,4.973783,0.01009875,2.589457,0.6179787,23.2419,15.91493,3.864978,52.10063,3.928544,1,0,0,1,0,1,0,0,1,1
1/20/2016 18:20,4.886536,17.11875,84.1636,4.160985,498.5306,1.266088,5.66779,371.4342,514.7366,89.53216,93.77351,5.065564,0.009685743,2.666502,0.6281993,24.14967,15.89609,3.888403,54.23805,4.013177,1,0,1,0,0,1,0,1,0,1
1/20/2016 18:30,4.885587,16.38607,84.35959,3.976239,493.3139,1.311404,5.67825,383.8792,495.5954,90.90813,91.08837,5.316349,0.009840787,2.643527,0.6329711,25.05392,15.42579,3.763281,54.87901,4.140122,1,1,1,1,1,1,0,0,0,0
1/20/2016 18:40,4.909551,17.1741,82.62341,4.128702,504.2987,1.282505,5.761905,399.8842,489.9286,86.54998,90.13334,5.409966,0.009429008,2.638814,0.6231729,26.0052,15.32367,3.752509,56.57689,4.248051,0,0,0,0,1,0,0,0,0,0
1/20/2016 18:50,5.148815,17.06563,84.63741,4.286377,512.9194,1.264572,5.881102,411.0786,511.3007,85.14511,91.47482,5.515934,0.00930146,2.547608,0.6058045,25.12104,14.63159,3.652,55.25307,4.162004,1,0,0,1,0,0,0,1,1,1
1/20/2016 19:00,5.261243,17.83874,84.15005,4.440165,530.5892,1.202773,5.978312,394.9967,520.0659,81.80114,89.22758,5.290894,0.009290997,2.428327,0.6009774,25.67035,14.94818,3.780341,55.63147,4.081184,0,0,0,0,1,0,1,1,1,1
1/20/2016 19:10,5.366384,17.48936,84.29653,4.26595,545.8794,1.198383,5.793154,379.6057,516.0136,78.15839,87.89767,5.446371,0.009274432,2.327619,0.5895599,24.90107,14.78074,3.79875,53.27614,4.234104,1,1,1,0,1,1,0,1,1,1
1/20/2016 19:20,5.516382,17.39034,80.92676,4.191869,562.4202,1.224851,5.802155,389.3153,526.2692,77.21082,85.31051,5.325225,0.009538811,2.251539,0.6098723,25.0427,14.89364,3.988665,53.35659,4.247462,1,0,1,1,1,1,0,0,1,1
1/20/2016 19:30,5.649375,17.38194,83.20274,4.013269,569.2262,1.238917,5.552447,394.394,522.1558,73.72935,81.61401,5.059327,0.009960712,2.2682,0.5858501,23.96391,15.3192,3.990596,51.56414,4.165381,0,1,1,0,1,0,0,1,0,0
1/20/2016 19:40,5.607927,17.13828,85.64856,3.985261,574.9316,1.201628,5.823563,408.953,530.0848,70.23432,79.39783,5.078489,0.009699102,2.247264,0.5648226,23.82336,14.88826,4.090131,53.60029,4.101205,1,1,1,1,0,0,0,0,0,0
1/20/2016 19:50,5.488366,17.93567,84.58009,3.806719,580.7896,1.25886,6.078406,424.4029,530.2094,69.17455,79.38737,4.915792,0.009882255,2.276134,0.5799049,23.54725,15.34582,3.968436,55.71896,4.186712,1,1,0,1,0,1,0,0,1,1
1/20/2016 20:00,5.737609,18.54082,87.08806,3.781758,603.4434,1.316833,6.086423,441.4632,548.7449,69.14702,79.89108,4.819104,0.01032794,2.326912,0.5796855,23.77657,15.92843,3.814514,53.859,4.218304,0,1,1,0,0,0,0,1,0,1
1/20/2016 20:10,5.745207,17.80928,89.44949,3.604605,585.7535,1.33425,6.038604,445.6459,544.279,68.88247,83.37032,4.84568,0.01015681,2.306935,0.5848907,24.10295,15.90803,3.64838,51.27857,4.329581,0,1,0,0,1,1,1,1,1,1
1/20/2016 20:20,5.862882,17.39441,88.15591,3.463158,557.4252,1.289108,6.323942,458.9581,557.7133,66.24493,80.52934,5.004822,0.01028915,2.332142,0.6039902,24.7635,16.34199,3.784626,50.00871,4.524513,0,0,1,1,1,1,0,1,0,0
1/20/2016 20:30,5.736299,17.03214,91.39604,3.584933,568.0473,1.337589,6.38603,441.9675,552.9373,64.8416,77.23264,5.091038,0.009842895,2.349625,0.5882543,25.7485,16.57246,3.893078,49.26034,4.438254,0,1,1,1,1,1,1,0,1,0
1/20/2016 20:40,5.511923,17.34941,93.03233,3.428548,575.759,1.326794,6.13203,462.4882,525.2983,62.64485,74.84346,5.140546,0.01021172,2.366539,0.5748385,25.5038,17.14412,4.028206,50.86668,4.52696,1,0,0,0,1,0,0,0,1,0
1/20/2016 20:50,5.726024,17.04554,92.01398,3.390519,593.2744,1.365669,6.23813,458.7941,518.0963,61.14872,74.13346,4.931026,0.0106695,2.290431,0.5630102,26.5274,16.46997,3.931341,49.16704,4.342654,0,1,0,1,1,0,1,1,0,1
1/20/2016 21:00,5.937808,16.63649,88.04411,3.440582,598.2729,1.41563,6.499102,469.3413,501.256,59.92056,74.52293,5.148269,0.01036771,2.242748,0.5836789,25.77834,16.09013,3.884079,47.62376,4.334059,0,1,0,1,0,0,0,1,1,0
1/20/2016 21:10,5.881789,17.40022,85.67183,3.293437,571.9543,1.382264,6.333233,453.8807,493.8742,60.48265,78.19473,5.115925,0.009853798,2.160906,0.5545447,26.04219,15.62574,3.813502,48.05882,4.39519,1,0,0,0,0,0,1,1,1,0
